,count,probability,russian,english
20777,5,0.001,спросить_VERB,mishka_NOUN
20778,3,0.0006,спросить_VERB,general_ADJF
20779,4,0.0008,спросить_VERB,finally_ADVB
20780,4,0.0008,спросить_VERB,anatoly_NOUN
20781,4,0.0008,спросить_VERB,stepka_NOUN
20782,3,0.0006,спросить_VERB,militiaman_NOUN
20783,4,0.0008,спросить_VERB,russian_ADJF
20784,4,0.0008,спросить_VERB,rybin_NOUN
20785,13,0.0025,спросить_VERB,pilate_NOUN
20786,3,0.0006,спросить_VERB,procurator_NOUN
20787,4,0.0008,спросить_VERB,ivanovich_NOUN
20788,3,0.0006,спросить_VERB,fagott_NOUN
20789,3,0.0006,спросить_VERB,woland_NOUN
20790,4,0.0008,спросить_VERB,pandion_NOUN
20791,4,0.0008,спросить_VERB,ptolemy_NOUN
20792,9,0.0017,спросить_VERB,lysippus_NOUN
20793,6,0.0012,спросить_VERB,alexander_NOUN
20794,3,0.0006,спросить_VERB,priest_NOUN
20795,21,0.0041,спросить_VERB,sasha_NOUN
20796,4,0.0008,спросить_VERB,baulin_NOUN
20797,8,0.0015,спросить_VERB,boris_NOUN
20798,3,0.0006,спросить_VERB,kirov_NOUN
20799,15,0.0029,спросить_VERB,genka_NOUN
20800,43,0.0083,спросить_VERB,misha_NOUN
20801,3,0.0006,спросить_VERB,polevoy_NOUN
20802,7,0.0014,спросить_VERB,slava_NOUN
20803,3,0.0006,спросить_VERB,shura_NOUN
20804,3,0.0006,спросить_VERB,sergei_NOUN
20805,3,0.0006,спросить_VERB,zabulon_NOUN
20806,5,0.001,спросить_VERB,igor_NOUN
20807,9,0.0017,спросить_VERB,edgar_NOUN
20808,3,0.0006,спросить_VERB,gesar_NOUN
20809,6,0.0012,спросить_VERB,semyon_NOUN
20810,3,0.0006,спросить_VERB,witezslav_NOUN
20811,5,0.001,спросить_VERB,chiklin_NOUN
20812,4,0.0008,спросить_VERB,crouper_NOUN
20813,3,0.0006,спросить_VERB,kister_NOUN
20814,3,0.0006,спросить_VERB,bersenyev_NOUN
20815,3,0.0006,спросить_VERB,arkady_NOUN
20816,13,0.0025,спросить_VERB,nejdanov_NOUN
20817,4,0.0008,спросить_VERB,solomin_NOUN
20818,3,0.0006,спросить_VERB,aratov_NOUN
20819,10,0.0019,спросить_VERB,sanin_NOUN
20820,3,0.0006,спросить_VERB,andreev_NOUN
20821,3,0.0057,мало_NUMR,need_NOUN
20822,3,0.0536,осмотреть_GRND,carefully_ADVB
20823,3,0.0159,наружу_ADVB,laid_NOUN
20824,3,0.0159,наружу_ADVB,come_VERB
20825,5,0.0265,наружу_ADVB,burst_NOUN
20826,3,0.0159,наружу_ADVB,way_NOUN
20827,7,0.037,наружу_ADVB,went_VERB
20828,4,0.0444,выбраться_VERB,got_VERB
20829,3,0.0333,выбраться_VERB,finally_ADVB
20830,5,0.0556,выбраться_VERB,came_VERB
20831,3,0.0333,выбраться_VERB,soon_ADVB
20832,4,0.0085,хозяин_NOUN,owner_NOUN
20833,11,0.0235,хозяин_NOUN,host_NOUN
20834,3,0.0064,хозяин_NOUN,one_NUMR
20835,3,0.0087,жаль_PRED,pity_NOUN
20836,4,0.0563,полезный_ADJS,use_NOUN
20837,3,0.0039,ваш_ADJF,want_NOUN
20838,4,0.0052,ваш_ADJF,friend_NOUN
20839,4,0.0052,ваш_ADJF,worth_NOUN
20840,3,0.0039,ваш_ADJF,make_VERB
20841,4,0.0052,ваш_ADJF,loved_VERB
20842,5,0.0202,спрашивать_VERB,people_NOUN
20843,3,0.0028,никакой_ADJF,seen_VERB
20844,16,0.0151,никакой_ADJF,took_VERB
20845,3,0.0028,никакой_ADJF,take_VERB
20846,4,0.0038,никакой_ADJF,pay_NOUN
20847,7,0.0066,никакой_ADJF,paying_VERB
20848,4,0.0038,никакой_ADJF,committed_VERB
20849,16,0.0151,никакой_ADJF,paid_NOUN
20850,5,0.0047,никакой_ADJF,nothing_NOUN
20851,7,0.0066,никакой_ADJF,produced_VERB
20852,4,0.0038,никакой_ADJF,right_NOUN
20853,3,0.0028,никакой_ADJF,showed_VERB
20854,4,0.0038,никакой_ADJF,without_PREP
20855,12,0.0113,никакой_ADJF,made_VERB
20856,4,0.0038,никакой_ADJF,feel_NOUN
20857,3,0.0028,никакой_ADJF,heard_NOUN
20858,3,0.0028,никакой_ADJF,feeling_VERB
20859,8,0.0075,никакой_ADJF,received_VERB
20860,5,0.0047,никакой_ADJF,attention_NOUN
20861,3,0.0028,никакой_ADJF,could_None
20862,3,0.0028,никакой_ADJF,bore_NOUN
20863,3,0.0028,никакой_ADJF,give_VERB
20864,11,0.0514,смысл_NOUN,sense_NOUN
20865,4,0.0187,смысл_NOUN,meaning_NOUN
20866,6,0.028,смысл_NOUN,point_NOUN
20867,3,0.014,смысл_NOUN,made_VERB
20868,3,0.014,смысл_NOUN,without_PREP
20869,3,0.028,помнить_GRND,without_PREP
20870,8,0.0748,помнить_GRND,hardly_ADVB
20871,11,0.1028,помнить_GRND,knowing_VERB
20872,3,0.0194,обычай_NOUN,english_ADJF
20873,9,0.0581,обычай_NOUN,russian_ADJF
20874,3,0.0194,обычай_NOUN,ancient_NOUN
20875,7,0.0452,обычай_NOUN,accordance_NOUN
20876,5,0.042,заплатить_INFN,pay_NOUN
20877,12,0.0041,говорить_VERB,telling_VERB
20878,3,0.001,говорить_VERB,true_ADJF
20879,3,0.001,говорить_VERB,verily_ADVB
20880,3,0.001,говорить_VERB,mind_NOUN
20881,3,0.001,говорить_VERB,dare_NOUN
20882,3,0.001,говорить_VERB,merely_ADVB
20883,5,0.0017,говорить_VERB,truth_NOUN
20884,3,0.001,говорить_VERB,must_None
20885,4,0.0014,говорить_VERB,right_NOUN
20886,3,0.001,говорить_VERB,saying_VERB
20887,4,0.0029,хотеться_VERB,awfully_ADVB
20888,8,0.0057,хотеться_VERB,longs_NOUN
20889,3,0.0022,хотеться_VERB,keep_VERB
20890,3,0.0022,хотеться_VERB,osokin_NOUN
20891,3,0.0016,свой_ADJF,looking_VERB
20892,4,0.0021,свой_ADJF,feeling_VERB
20893,4,0.0021,свой_ADJF,busy_ADJF
20894,3,0.0016,свой_ADJF,note_NOUN
20895,3,0.0016,свой_ADJF,confide_NOUN
20896,118,0.0566,нечего_NPRO,nothing_NOUN
20897,11,0.0053,нечего_NPRO,ca_None
20898,10,0.0048,нечего_NPRO,else_ADVB
20899,3,0.0014,нечего_NPRO,left_NOUN
20900,39,0.0187,нечего_NPRO,need_NOUN
20901,4,0.0019,нечего_NPRO,would_None
20902,19,0.0091,нечего_NPRO,help_NOUN
20903,7,0.0034,нечего_NPRO,say_VERB
20904,5,0.0024,нечего_NPRO,use_NOUN
20905,3,0.0014,нечего_NPRO,knew_NOUN
20906,4,0.0019,нечего_NPRO,good_ADJF
20907,7,0.0034,нечего_NPRO,could_None
20908,12,0.0058,нечего_NPRO,absolutely_ADVB
20909,8,0.0038,нечего_NPRO,useless_NOUN
20910,5,0.0024,нечего_NPRO,saw_NOUN
20911,4,0.0019,нечего_NPRO,time_NOUN
20912,5,0.0024,нечего_NPRO,really_ADVB
20913,3,0.0014,нечего_NPRO,talking_VERB
20914,4,0.0019,нечего_NPRO,expect_VERB
20915,12,0.0058,нечего_NPRO,reason_NOUN
20916,5,0.0024,нечего_NPRO,one_NUMR
20917,3,0.0014,нечего_NPRO,worry_NOUN
20918,6,0.0029,нечего_NPRO,must_None
20919,13,0.0062,нечего_NPRO,anything_NOUN
20920,3,0.0014,нечего_NPRO,even_ADVB
20921,4,0.0019,нечего_NPRO,got_VERB
20922,4,0.0019,нечего_NPRO,better_ADVB
20923,3,0.0014,нечего_NPRO,course_NOUN
20924,3,0.0048,хватить_VERB,go_VERB
20925,7,0.0112,хватить_VERB,strength_NOUN
20926,27,0.0433,хватить_VERB,enough_ADVB
20927,13,0.0208,хватить_VERB,would_None
20928,3,0.0048,хватить_VERB,good_ADJF
20929,5,0.008,хватить_VERB,room_NOUN
20930,3,0.0048,хватить_VERB,food_NOUN
20931,4,0.0064,хватить_VERB,strong_ADJF
20932,5,0.008,хватить_VERB,long_ADVB
20933,3,0.0048,хватить_VERB,time_NOUN
20934,3,0.0048,хватить_VERB,left_NOUN
20935,4,0.0064,хватить_VERB,got_VERB
20936,3,0.0048,хватить_VERB,wing_VERB
20937,8,0.0727,закрыть_VERB,closed_VERB
20938,7,0.0636,закрыть_VERB,shut_NOUN
20939,4,0.0023,сделать_VERB,god_NOUN
20940,3,0.0017,сделать_VERB,must_None
20941,85,0.0485,сделать_VERB,made_VERB
20942,3,0.0017,сделать_VERB,levin_NOUN
20943,8,0.0046,сделать_VERB,would_None
20944,3,0.0017,сделать_VERB,though_PREP
20945,4,0.0023,сделать_VERB,even_ADVB
20946,3,0.0017,сделать_VERB,committed_VERB
20947,3,0.0017,сделать_VERB,gave_VERB
20948,6,0.0034,сделать_VERB,man_NOUN
20949,3,0.0017,сделать_VERB,ever_ADVB
20950,6,0.0034,сделать_VERB,never_ADVB
20951,4,0.0023,сделать_VERB,suddenly_ADVB
20952,7,0.004,сделать_VERB,already_ADVB
20953,6,0.0034,сделать_VERB,done_VERB
20954,3,0.0017,сделать_VERB,make_VERB
20955,11,0.0063,сделать_VERB,took_VERB
20956,3,0.0017,сделать_VERB,actually_ADVB
20957,3,0.0017,сделать_VERB,alex_NOUN
20958,4,0.0023,сделать_VERB,everything_NOUN
20959,26,0.0084,рука_NOUN,head_NOUN
20960,5,0.0016,рука_NOUN,keep_VERB
20961,4,0.0013,рука_NOUN,short_ADJF
20962,3,0.001,рука_NOUN,moving_VERB
20963,7,0.0023,рука_NOUN,gesture_NOUN
20964,74,0.024,рука_NOUN,face_NOUN
20965,12,0.0039,рука_NOUN,waving_VERB
20966,3,0.001,рука_NOUN,deft_NOUN
20967,5,0.0016,рука_NOUN,said_VERB
20968,9,0.0029,рука_NOUN,empty_ADJF
20969,9,0.0029,рука_NOUN,gesticulating_VERB
20970,4,0.0013,рука_NOUN,earth_NOUN
20971,3,0.001,рука_NOUN,throwing_VERB
20972,4,0.0013,рука_NOUN,flung_NOUN
20973,4,0.0013,рука_NOUN,sat_NOUN
20974,3,0.001,рука_NOUN,leaned_VERB
20975,5,0.0016,рука_NOUN,waved_VERB
20976,4,0.0013,рука_NOUN,wave_NOUN
20977,5,0.0016,рука_NOUN,eye_NOUN
20978,4,0.0013,рука_NOUN,air_NOUN
20979,4,0.0013,рука_NOUN,knee_NOUN
20980,3,0.001,рука_NOUN,snow_NOUN
20981,3,0.001,рука_NOUN,dunno_NOUN
20982,3,0.001,рука_NOUN,spreading_VERB
20983,3,0.0174,зелёный_ADJF,old_ADJF
20984,6,0.0545,осматривать_INFN,began_VERB
20985,5,0.0455,осматривать_INFN,look_NOUN
20986,3,0.0273,осматривать_INFN,examine_NOUN
20987,3,0.1364,окрестность_NOUN,around_PREP
20988,3,0.0698,рукав_NOUN,without_PREP
20989,3,0.0698,рукав_NOUN,short_ADJF
20990,23,0.0467,вдали_ADVB,far_ADVB
20991,4,0.0081,вдали_ADVB,away_ADVB
20992,4,0.0081,вдали_ADVB,saw_NOUN
20993,3,0.0061,вдали_ADVB,live_ADJF
20994,7,0.0142,вдали_ADVB,somewhere_ADVB
20995,7,0.0142,вдали_ADVB,appeared_VERB
20996,3,0.0061,вдали_ADVB,seen_VERB
20997,3,0.0195,небо_NOUN,open_ADJF
20998,3,0.0195,небо_NOUN,beneath_NOUN
20999,3,0.0022,двадцать_NUMR,turned_VERB
21000,3,0.0022,двадцать_NUMR,day_NOUN
21001,14,0.0103,двадцать_NUMR,last_ADJF
21002,3,0.0022,двадцать_NUMR,le_NOUN
21003,3,0.0022,двадцать_NUMR,among_PREP
21004,4,0.0029,двадцать_NUMR,least_ADJF
21005,18,0.0133,двадцать_NUMR,another_ADJF
21006,3,0.0022,двадцать_NUMR,cell_NOUN
21007,16,0.0118,двадцать_NUMR,twenty_NOUN
21008,4,0.0029,двадцать_NUMR,good_ADJF
21009,7,0.0052,двадцать_NUMR,past_NOUN
21010,4,0.0029,двадцать_NUMR,got_VERB
21011,5,0.0037,двадцать_NUMR,year_NOUN
21012,3,0.0022,двадцать_NUMR,nearly_ADVB
21013,3,0.0022,двадцать_NUMR,place_NOUN
21014,3,0.0022,двадцать_NUMR,hour_NOUN
21015,3,0.0022,двадцать_NUMR,served_VERB
21016,3,0.0022,двадцать_NUMR,rouble_ADJF
21017,3,0.0022,двадцать_NUMR,contained_VERB
21018,3,0.0022,двадцать_NUMR,paid_NOUN
21019,3,0.0022,двадцать_NUMR,cost_NOUN
21020,4,0.0029,двадцать_NUMR,say_VERB
21021,4,0.0029,двадцать_NUMR,number_NOUN
21022,3,0.0022,двадцать_NUMR,life_NOUN
21023,6,0.0044,двадцать_NUMR,hundred_VERB
21024,4,0.0029,двадцать_NUMR,exactly_ADVB
21025,4,0.0029,двадцать_NUMR,nineteen_NOUN
21026,3,0.0022,двадцать_NUMR,reached_VERB
21027,6,0.0469,широкий_COMP,even_ADVB
21028,3,0.0234,широкий_COMP,eye_NOUN
21029,3,0.0234,широкий_COMP,grew_VERB
21030,3,0.0234,широкий_COMP,wider_NOUN
21031,3,0.0234,широкий_COMP,ever_ADVB
21032,3,0.0234,широкий_COMP,broader_NOUN
21033,4,0.0312,широкий_COMP,much_ADJF
21034,3,0.075,залить_VERB,poured_VERB
21035,4,0.0145,прямо_ADVB,straight_NOUN
21036,4,0.0145,прямо_ADVB,go_VERB
21037,3,0.0045,внизу_ADVB,could_None
21038,4,0.0061,внизу_ADVB,heard_NOUN
21039,3,0.0045,внизу_ADVB,place_NOUN
21040,3,0.0045,внизу_ADVB,away_ADVB
21041,4,0.0061,внизу_ADVB,lay_NOUN
21042,5,0.0076,внизу_ADVB,looked_VERB
21043,23,0.0348,внизу_ADVB,far_ADVB
21044,5,0.0076,внизу_ADVB,lower_ADJF
21045,3,0.0045,внизу_ADVB,sitting_VERB
21046,3,0.0045,внизу_ADVB,appeared_VERB
21047,3,0.0045,внизу_ADVB,step_NOUN
21048,3,0.0045,внизу_ADVB,downstairs_NOUN
21049,3,0.0045,внизу_ADVB,saw_NOUN
21050,7,0.0106,внизу_ADVB,ground_NOUN
21051,3,0.0045,внизу_ADVB,already_ADVB
21052,5,0.0076,внизу_ADVB,somewhere_ADVB
21053,11,0.0786,куча_NOUN,heap_NOUN
21054,8,0.0571,куча_NOUN,pile_NOUN
21055,3,0.0441,мусор_NOUN,heap_NOUN
21056,3,0.0116,холм_NOUN,around_PREP
21057,5,0.0194,холм_NOUN,foot_NOUN
21058,4,0.0155,холм_NOUN,top_NOUN
21059,4,0.0155,холм_NOUN,reached_VERB
21060,3,0.0116,холм_NOUN,slope_NOUN
21061,4,0.0412,тянуться_VERB,stretching_VERB
21062,5,0.0515,тянуться_VERB,went_VERB
21063,5,0.0112,собственно_PRCL,exactly_ADVB
21064,3,0.0067,собственно_PRCL,though_PREP
21065,7,0.0157,собственно_PRCL,know_VERB
21066,5,0.0112,собственно_PRCL,really_ADVB
21067,4,0.0541,тополь_NOUN,poplar_NOUN
21068,3,0.0082,красный_ADJF,large_ADJF
21069,3,0.0216,огромный_ADJF,looked_VERB
21070,21,0.0882,показывать_GRND,pointing_VERB
21071,7,0.0294,показывать_GRND,pointed_VERB
21072,3,0.0179,заглянуть_INFN,afraid_NOUN
21073,3,0.0179,заглянуть_INFN,peep_NOUN
21074,19,0.1131,заглянуть_INFN,look_NOUN
21075,3,0.0179,заглянуть_INFN,peer_NOUN
21076,3,0.0179,заглянуть_INFN,peek_NOUN
21077,3,0.0469,усадьба_NOUN,estate_NOUN
21078,4,0.0625,усадьба_NOUN,country_NOUN
21079,3,0.0024,наш_ADJF,life_NOUN
21080,4,0.0032,наш_ADJF,around_PREP
21081,4,0.0032,наш_ADJF,near_PREP
21082,3,0.0024,наш_ADJF,time_NOUN
21083,5,0.004,наш_ADJF,behind_PREP
21084,3,0.0024,наш_ADJF,sort_NOUN
21085,3,0.0103,верный_COMP,even_ADVB
21086,3,0.0073,горло_NOUN,tear_NOUN
21087,4,0.0098,горло_NOUN,clutching_VERB
21088,4,0.0098,горло_NOUN,sore_NOUN
21089,3,0.0073,горло_NOUN,throat_NOUN
21090,5,0.0108,называться_VERB,river_NOUN
21091,3,0.0065,называться_VERB,people_NOUN
21092,5,0.0108,называться_VERB,called_VERB
21093,3,0.0065,называться_VERB,call_NOUN
21094,3,0.0065,называться_VERB,thing_NOUN
21095,9,0.037,называть_VERB,known_VERB
21096,4,0.0165,называть_VERB,also_ADVB
21097,3,0.125,плавать_VERB,duck_NOUN
21098,23,0.0529,больший_ADJF,two_NUMR
21099,4,0.0092,больший_ADJF,number_NOUN
21100,4,0.0092,больший_ADJF,one_NUMR
21101,4,0.0092,больший_ADJF,three_NUMR
21102,3,0.0069,больший_ADJF,couple_NOUN
21103,6,0.0138,больший_ADJF,several_ADJF
21104,4,0.0092,больший_ADJF,big_ADJF
21105,3,0.0069,больший_ADJF,light_NOUN
21106,4,0.0909,ярмарка_NOUN,go_VERB
21107,3,0.2308,догола_ADVB,stripped_VERB
21108,53,0.1218,карта_NOUN,playing_VERB
21109,3,0.0069,карта_NOUN,play_NOUN
21110,16,0.0368,карта_NOUN,played_NOUN
21111,3,0.0069,карта_NOUN,card_NOUN
21112,3,0.0069,карта_NOUN,hand_NOUN
21113,3,0.0069,карта_NOUN,map_NOUN
21114,3,0.0043,решить_VERB,time_NOUN
21115,3,0.0043,решить_VERB,german_ADJF
21116,3,0.0043,решить_VERB,nevertheless_ADVB
21117,3,0.0043,решить_VERB,began_VERB
21118,3,0.0043,решить_VERB,parent_NOUN
21119,4,0.0058,решить_VERB,authority_NOUN
21120,5,0.0072,решить_VERB,explorer_NOUN
21121,7,0.0103,остаться_VERB,two_NUMR
21122,4,0.0059,остаться_VERB,child_NOUN
21123,5,0.0074,остаться_VERB,men_NOUN
21124,3,0.0044,остаться_VERB,eye_NOUN
21125,3,0.0044,остаться_VERB,woman_NOUN
21126,6,0.0088,остаться_VERB,people_NOUN
21127,3,0.0044,остаться_VERB,wife_NOUN
21128,35,0.0268,правда_PRCL,true_ADJF
21129,3,0.0023,правда_PRCL,quite_ADVB
21130,3,0.0023,правда_PRCL,truth_NOUN
21131,46,0.0387,сей_ADJF,till_NOUN
21132,5,0.0042,сей_ADJF,even_ADVB
21133,5,0.0042,сей_ADJF,never_ADVB
21134,4,0.0034,сей_ADJF,people_NOUN
21135,4,0.0034,сей_ADJF,like_PREP
21136,4,0.0034,сей_ADJF,would_None
21137,3,0.0025,сей_ADJF,anything_NOUN
21138,3,0.0025,сей_ADJF,though_PREP
21139,4,0.0034,сей_ADJF,could_None
21140,11,0.0092,сей_ADJF,still_ADVB
21141,5,0.0439,останавливаться_VERB,stop_NOUN
21142,3,0.0263,останавливаться_VERB,heart_NOUN
21143,5,0.0439,останавливаться_VERB,osokin_NOUN
21144,3,0.0577,прятаться_VERB,hiding_NOUN
21145,4,0.1538,забитый_ADJS,packed_NOUN
21146,4,0.002,думать_VERB,hardly_ADVB
21147,6,0.003,думать_VERB,suppose_NOUN
21148,3,0.0015,думать_VERB,believe_VERB
21149,3,0.0015,думать_VERB,ask_NOUN
21150,15,0.0076,думать_VERB,keep_VERB
21151,3,0.0015,думать_VERB,fact_NOUN
21152,3,0.0015,думать_VERB,must_None
21153,4,0.002,думать_VERB,though_PREP
21154,4,0.002,думать_VERB,still_ADVB
21155,55,0.1399,задумчиво_ADVB,said_VERB
21156,8,0.0204,задумчиво_ADVB,replied_VERB
21157,6,0.0153,задумчиво_ADVB,looking_VERB
21158,9,0.0229,задумчиво_ADVB,looked_VERB
21159,4,0.0102,задумчиво_ADVB,head_NOUN
21160,5,0.0127,задумчиво_ADVB,gazed_VERB
21161,5,0.0127,задумчиво_ADVB,gazing_VERB
21162,3,0.0076,задумчиво_ADVB,answered_VERB
21163,5,0.0127,задумчиво_ADVB,smiled_VERB
21164,4,0.0102,задумчиво_ADVB,added_VERB
21165,4,0.0102,задумчиво_ADVB,asked_VERB
21166,4,0.0102,задумчиво_ADVB,continued_ADJF
21167,5,0.0127,задумчиво_ADVB,repeated_VERB
21168,3,0.0076,задумчиво_ADVB,say_VERB
21169,3,0.0076,задумчиво_ADVB,drawled_VERB
21170,3,0.0076,задумчиво_ADVB,nikolay_NOUN
21171,3,0.0025,знать_VERB,girl_NOUN
21172,5,0.0041,знать_VERB,kitty_NOUN
21173,3,0.0025,знать_VERB,dolly_ADVB
21174,3,0.0025,знать_VERB,wife_NOUN
21175,3,0.0025,знать_VERB,olga_NOUN
21176,4,0.0033,знать_VERB,thai_NOUN
21177,3,0.0025,знать_VERB,varya_NOUN
21178,4,0.0046,откуда_ADVB,came_VERB
21179,7,0.0081,откуда_ADVB,whence_NOUN
21180,55,0.0637,откуда_ADVB,come_VERB
21181,4,0.0046,откуда_ADVB,coming_VERB
21182,3,0.0169,записать_VERB,something_NOUN
21183,13,0.073,записать_VERB,wrote_VERB
21184,8,0.0449,записать_VERB,jotted_VERB
21185,3,0.0169,записать_VERB,write_NOUN
21186,7,0.0393,записать_VERB,noted_VERB
21187,3,0.0136,книжка_NOUN,little_ADJF
21188,3,0.0136,книжка_NOUN,took_VERB
21189,6,0.0271,книжка_NOUN,reading_NOUN
21190,4,0.0181,книжка_NOUN,address_NOUN
21191,3,0.0136,книжка_NOUN,read_NOUN
21192,3,0.0136,книжка_NOUN,open_ADJF
21193,3,0.0208,неужто_INTJ,possible_ADJF
21194,18,0.007,один_ADJF,thing_NOUN
21195,3,0.0012,один_ADJF,repeating_VERB
21196,5,0.0019,один_ADJF,mean_NOUN
21197,3,0.0012,один_ADJF,held_NOUN
21198,4,0.0016,один_ADJF,want_NOUN
21199,4,0.0016,один_ADJF,remember_VERB
21200,4,0.0016,один_ADJF,new_ADJF
21201,4,0.0016,один_ADJF,important_ADJF
21202,4,0.0016,один_ADJF,lasted_VERB
21203,3,0.0012,один_ADJF,presented_VERB
21204,3,0.0012,один_ADJF,could_None
21205,3,0.0012,один_ADJF,feel_NOUN
21206,4,0.0016,один_ADJF,understood_NOUN
21207,3,0.0012,один_ADJF,bad_ADJF
21208,3,0.0012,один_ADJF,felt_NOUN
21209,7,0.0588,испугаться_VERB,afraid_NOUN
21210,4,0.0336,испугаться_VERB,got_VERB
21211,15,0.0146,черта_NOUN,old_ADJF
21212,25,0.0243,черта_NOUN,devil_NOUN
21213,24,0.0233,черта_NOUN,damn_NOUN
21214,5,0.0049,черта_NOUN,take_VERB
21215,12,0.0117,черта_NOUN,hang_NOUN
21216,3,0.0029,черта_NOUN,may_None
21217,3,0.0029,черта_NOUN,confound_NOUN
21218,3,0.0029,черта_NOUN,could_None
21219,17,0.0155,сидеть_VERB,sits_NOUN
21220,3,0.0027,сидеть_VERB,wife_NOUN
21221,3,0.0027,сидеть_VERB,room_NOUN
21222,4,0.0037,сидеть_VERB,devil_NOUN
21223,3,0.0027,сидеть_VERB,husband_NOUN
21224,3,0.0027,сидеть_VERB,someone_NOUN
21225,5,0.0046,сидеть_VERB,osokin_NOUN
21226,3,0.0057,идти_VERB,year_NOUN
21227,3,0.0732,лужа_NOUN,perfect_NOUN
21228,3,0.1304,высохнуть_VERB,dry_NOUN
21229,5,0.0249,рыба_NOUN,like_PREP
21230,3,0.0149,рыба_NOUN,lonely_ADVB
21231,4,0.0296,тьма_NOUN,pitch_NOUN
21232,3,0.0222,тьма_NOUN,impenetrable_ADJF
21233,9,0.1698,блестеть_VERB,eye_NOUN
21234,5,0.1562,качать_VERB,shook_NOUN
